x0-5,p0-5,x5-12,p5-12,x12-18,p12-18,x18-25,p18-25,x25-40,p25-40,x40-60,p40-60,x60-100,p60-100
30.0,0.0001305994514823038,32.0,6.225099601593625e-05,32.0,6.009254251547383e-05,33.0,3.519639588906096e-05,29.0,5.370157268891446e-05,29.0,0.00017833829091349585,29.0,0.0003070881754126346
33.0,6.52997257411519e-05,36.0,3.112549800796813e-05,33.0,6.009254251547383e-05,38.0,3.519639588906096e-05,30.0,5.370157268891446e-05,30.0,0.00011777056947117649,30.0,0.0002611458499572011
40.0,6.52997257411519e-05,37.0,3.112549800796813e-05,48.0,6.009254251547383e-05,40.0,3.519639588906096e-05,31.0,6.904487917146145e-05,31.0,0.0001413246833654118,31.0,0.0002345476615356343
44.0,6.52997257411519e-05,41.0,3.112549800796813e-05,49.0,6.009254251547383e-05,42.0,3.519639588906096e-05,32.0,2.3014959723820482e-05,32.0,0.00013459493653848742,32.0,0.00015717111340016733
0.0,0.0,54.0,3.112549800796813e-05,0.0,0.0,50.0,3.519639588906096e-05,33.0,2.3014959723820482e-05,33.0,8.075696192309246e-05,33.0,0.00016200714765863403
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0686612965093976e-05,34.0,9.758132899040339e-05,34.0,0.00013540895923706725
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.835826620636747e-05,35.0,7.402721509616808e-05,35.0,8.221258239393368e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.3014959723820482e-05,36.0,6.056772144231934e-05,36.0,7.737654813546699e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.5343306482546988e-05,37.0,4.037848096154623e-05,37.0,4.110629119696684e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.5343306482546988e-05,38.0,2.6918987307697483e-05,38.0,5.56143939723669e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.5343306482546988e-05,39.0,3.028386072115967e-05,39.0,3.385223980926681e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.835826620636747e-05,40.0,3.028386072115967e-05,40.0,3.627025693850015e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,7.671653241273494e-06,41.0,3.701360754808404e-05,41.0,1.6926119904633406e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.671653241273494e-06,42.0,5.720284802885716e-05,42.0,1.9344137033866747e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7.671653241273494e-06,43.0,6.729746826924371e-06,43.0,1.2090085646166718e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,7.671653241273494e-06,44.0,2.6918987307697483e-05,44.0,2.4180171292333435e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,7.671653241273494e-06,45.0,6.729746826924371e-06,45.0,1.4508102775400062e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,7.671653241273494e-06,46.0,6.729746826924371e-06,46.0,7.254051387700031e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,7.671653241273494e-06,47.0,3.3648734134621854e-06,47.0,1.2090085646166718e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,7.671653241273494e-06,48.0,1.6824367067310927e-05,48.0,4.836034258466687e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,7.671653241273494e-06,49.0,3.3648734134621854e-06,49.0,2.4180171292333433e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.729746826924371e-06,50.0,4.836034258466687e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0094620240386557e-05,51.0,4.836034258466687e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,6.729746826924371e-06,52.0,7.254051387700031e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,6.729746826924371e-06,53.0,2.4180171292333433e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3.3648734134621854e-06,58.0,2.4180171292333433e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3.3648734134621854e-06,61.0,2.4180171292333433e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.3648734134621854e-06,75.0,2.4180171292333433e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,3.3648734134621854e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,6.729746826924371e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,3.3648734134621854e-06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,3.3648734134621854e-06,0.0,0.0
